width_mm,pod_point,pod_wald_lo,pod_wald_hi,pod_boot_med,pod_boot_lo,pod_boot_hi
0.8368623272552577,0.925084179428616,0.890715572301655,0.9492599939169089,0.929219443527666,0.8595413499904898,0.9728733152768985
0.8525199887343928,0.9267449547245213,0.8925665033611423,0.9506511892900583,0.9309801729678316,0.8622244056572023,0.9736367924702067
0.868470604448664,0.928371763734237,0.894386468856297,0.9520077817302224,0.9325957891093846,0.8644348122244381,0.974589238685592
0.884719655560376,0.929965175604592,0.8961760222732811,0.9533304270259457,0.9341351462111621,0.8665611325949069,0.975441756749666
0.901272725784167,0.9315257555299179,0.8979357033508389,0.9546197811181475,0.9356020510770306,0.8688310736991127,0.9761854805653548
0.9181355033057574,0.9330540645030387,0.8996660386423859,0.9558764991393502,0.9371061353952108,0.8709057793725202,0.9769214981734833
0.9353137827366006,0.9345506590818397,0.9013675420518318,0.9571012345198567,0.9385595445533231,0.8729987041211127,0.9776647744513598
0.9528134671051051,0.9360160911709434,0.9030407153437578,0.9582946381583096,0.9400072024693842,0.8750618786022724,0.9783616359378571
0.9706405698851089,0.9374509078180242,0.904686048628671,0.9594573576540072,0.9413892582551793,0.8771067225298768,0.9790725960723576
0.988801217062312,0.9388556510242911,0.906304020824133,0.9605900365983294,0.9426926093275827,0.8790998827907558,0.9797421672069782
1.0073016492393674,0.9402308575686706,0.9078951000926155,0.9616933139226101,0.943936223204846,0.8810764051462285,0.9803624612094901
1.0261482237803596,0.9415770588452218,0.9094597442569763,0.9627678232998107,0.9452667223560178,0.8830242653226061,0.9809634191117168
1.0453474169954078,0.9428947807133201,0.9109984011944696,0.9638141925973748,0.9464248965676081,0.884940775863922,0.9815480056784713
1.0649058263661406,0.9441845433601538,0.9125115092102241,0.9648330433786843,0.9477544501254149,0.8868390572779761,0.9821151014250897
1.0848301728128098,0.945446861175069,0.9139994973911154,0.9658249904505901,0.9490540119131492,0.8887625430718319,0.9826754883824271
1.105127303003823,0.9466822426353266,0.9154627859409629,0.9667906414545495,0.9502578553747709,0.8908372239398809,0.9832186383799411
